po_id,supplier_id,product_id,department,order_date,promised_date,actual_delivery_date,ordered_qty,received_qty,ordered_cost,on_time_flag,in_full_flag,otif_flag
PO00966,SUP05,SKU0028,Footwear,2025-08-25,2025-10-27,2025-10-28,103,99,1532.64,False,True,False
PO00967,SUP05,SKU0028,Footwear,2025-09-15,2025-11-17,2025-11-13,83,80,1235.04,True,True,True
PO00968,SUP05,SKU0028,Footwear,2025-10-06,2025-12-08,2025-11-30,72,70,1071.36,True,True,True
PO00969,SUP05,SKU0028,Footwear,2025-10-27,2025-12-29,2025-12-26,101,101,1502.88,True,True,True
PO00970,SUP05,SKU0028,Footwear,2025-11-17,2026-01-19,2026-01-21,87,87,1294.56,False,True,False
PO00971,SUP05,SKU0028,Footwear,2025-12-08,2026-02-09,2026-02-08,106,105,1577.28,True,True,True
PO00972,SUP05,SKU0028,Footwear,2025-12-29,2026-03-02,2026-03-02,99,97,1473.12,True,True,True
PO00973,SUP05,SKU0028,Footwear,2026-01-19,2026-03-23,2026-03-20,90,90,1339.2,True,True,True
PO00974,SUP05,SKU0028,Footwear,2026-02-09,2026-04-13,2026-04-10,72,71,1071.36,True,True,True
PO00975,SUP05,SKU0028,Footwear,2026-03-02,2026-05-04,2026-05-06,75,74,1116.0,False,True,False
PO00976,SUP05,SKU0028,Footwear,2026-03-23,2026-05-25,2026-05-26,91,89,1354.08,False,True,False
PO00977,SUP05,SKU0028,Footwear,2026-04-13,2026-06-15,2026-06-17,92,90,1368.96,False,True,False
PO00978,SUP05,SKU0028,Footwear,2026-05-04,2026-07-06,2026-07-06,95,95,1413.6,True,True,True
PO00979,SUP05,SKU0028,Footwear,2026-05-25,2026-07-27,2026-07-22,90,90,1339.2,True,True,True
PO00980,SUP05,SKU0028,Footwear,2026-06-15,2026-08-17,2026-08-22,97,96,1443.36,False,True,False
PO00981,SUP05,SKU0029,Footwear,2024-07-01,2024-09-02,2024-09-02,47,47,604.89,True,True,True
PO00982,SUP05,SKU0029,Footwear,2024-07-22,2024-09-23,2024-09-28,46,45,592.02,False,True,False
PO00983,SUP05,SKU0029,Footwear,2024-08-12,2024-10-14,2024-10-11,37,37,476.19,True,True,True
PO00984,SUP05,SKU0029,Footwear,2024-09-02,2024-11-04,2024-11-01,46,45,592.02,True,True,True
PO00985,SUP05,SKU0029,Footwear,2024-09-23,2024-11-25,2024-11-26,41,41,527.67,False,True,False
PO00986,SUP05,SKU0029,Footwear,2024-10-14,2024-12-16,2024-12-14,44,43,566.28,True,True,True
PO00987,SUP05,SKU0029,Footwear,2024-11-04,2025-01-06,2025-01-09,53,53,682.11,False,True,False
PO00988,SUP05,SKU0029,Footwear,2024-11-25,2025-01-27,2025-01-17,46,44,592.02,True,True,True
PO00989,SUP05,SKU0029,Footwear,2024-12-16,2025-02-17,2025-02-15,37,36,476.19,True,True,True
PO00990,SUP05,SKU0029,Footwear,2025-01-06,2025-03-10,2025-03-13,37,37,476.19,False,True,False
PO00991,SUP05,SKU0029,Footwear,2025-01-27,2025-03-31,2025-03-30,41,41,527.67,True,True,True
PO00992,SUP05,SKU0029,Footwear,2025-02-17,2025-04-21,2025-04-21,48,48,617.76,True,True,True
PO00993,SUP05,SKU0029,Footwear,2025-03-10,2025-05-12,2025-05-07,53,53,682.11,True,True,True
PO00994,SUP05,SKU0029,Footwear,2025-03-31,2025-06-02,2025-05-31,40,38,514.8,True,True,True
PO00995,SUP05,SKU0029,Footwear,2025-04-21,2025-06-23,2025-06-19,44,44,566.28,True,True,True
PO00996,SUP05,SKU0029,Footwear,2025-05-12,2025-07-14,2025-07-14,38,38,489.06,True,True,True
PO00997,SUP05,SKU0029,Footwear,2025-06-02,2025-08-04,2025-08-03,46,46,592.02,True,True,True
PO00998,SUP05,SKU0029,Footwear,2025-06-23,2025-08-25,2025-08-25,37,36,476.19,True,True,True
PO00999,SUP05,SKU0029,Footwear,2025-07-14,2025-09-15,2025-09-12,53,53,682.11,True,True,True
PO01000,SUP05,SKU0029,Footwear,2025-08-04,2025-10-06,2025-10-08,36,36,463.32,False,True,False
PO01001,SUP05,SKU0029,Footwear,2025-08-25,2025-10-27,2025-10-24,42,42,540.54,True,True,True
PO01002,SUP05,SKU0029,Footwear,2025-09-15,2025-11-17,2025-11-14,44,43,566.28,True,True,True
PO01003,SUP05,SKU0029,Footwear,2025-10-06,2025-12-08,2025-12-15,52,51,669.24,False,True,False
PO01004,SUP05,SKU0029,Footwear,2025-10-27,2025-12-29,2025-12-28,37,37,476.19,True,True,True
PO01005,SUP05,SKU0029,Footwear,2025-11-17,2026-01-19,2026-01-17,47,47,604.89,True,True,True
PO01006,SUP05,SKU0029,Footwear,2025-12-08,2026-02-09,2026-02-09,39,39,501.93,True,True,True
PO01007,SUP05,SKU0029,Footwear,2025-12-29,2026-03-02,2026-03-06,43,43,553.41,False,True,False
PO01008,SUP05,SKU0029,Footwear,2026-01-19,2026-03-23,2026-03-21,42,41,540.54,True,True,True
PO01009,SUP05,SKU0029,Footwear,2026-02-09,2026-04-13,2026-04-20,39,39,501.93,False,True,False
PO01010,SUP05,SKU0029,Footwear,2026-03-02,2026-05-04,2026-05-07,36,36,463.32,False,True,False
PO01011,SUP05,SKU0029,Footwear,2026-03-23,2026-05-25,2026-05-19,49,48,630.63,True,True,True
PO01012,SUP05,SKU0029,Footwear,2026-04-13,2026-06-15,2026-06-08,42,42,540.54,True,True,True
PO01013,SUP05,SKU0029,Footwear,2026-05-04,2026-07-06,2026-07-07,40,40,514.8,False,True,False
PO01014,SUP05,SKU0029,Footwear,2026-05-25,2026-07-27,2026-07-25,47,47,604.89,True,True,True
PO01015,SUP05,SKU0029,Footwear,2026-06-15,2026-08-17,2026-08-15,41,40,527.67,True,True,True
PO01016,SUP05,SKU0030,Footwear,2024-07-01,2024-09-02,2024-09-02,45,43,682.65,True,True,True
PO01017,SUP05,SKU0030,Footwear,2024-07-22,2024-09-23,2024-09-27,53,53,804.01,False,True,False
PO01018,SUP05,SKU0030,Footwear,2024-08-12,2024-10-14,2024-10-13,37,37,561.29,True,True,True
PO01019,SUP05,SKU0030,Footwear,2024-09-02,2024-11-04,2024-10-30,53,52,804.01,True,True,True
PO01020,SUP05,SKU0030,Footwear,2024-09-23,2024-11-25,2024-11-24,49,49,743.33,True,True,True
PO01021,SUP05,SKU0030,Footwear,2024-10-14,2024-12-16,2024-12-16,41,41,621.97,True,True,True
PO01022,SUP05,SKU0030,Footwear,2024-11-04,2025-01-06,2025-01-06,52,51,788.84,True,True,True
PO01023,SUP05,SKU0030,Footwear,2024-11-25,2025-01-27,2025-01-26,48,48,728.16,True,True,True
PO01024,SUP05,SKU0030,Footwear,2024-12-16,2025-02-17,2025-02-13,47,46,712.99,True,True,True
PO01025,SUP05,SKU0030,Footwear,2025-01-06,2025-03-10,2025-03-08,40,40,606.8,True,True,True
PO01026,SUP05,SKU0030,Footwear,2025-01-27,2025-03-31,2025-04-02,41,41,621.97,False,True,False
PO01027,SUP05,SKU0030,Footwear,2025-02-17,2025-04-21,2025-04-17,39,38,591.63,True,True,True
PO01028,SUP05,SKU0030,Footwear,2025-03-10,2025-05-12,2025-05-10,38,37,576.46,True,True,True
PO01029,SUP05,SKU0030,Footwear,2025-03-31,2025-06-02,2025-05-31,43,42,652.31,True,True,True
PO01030,SUP05,SKU0030,Footwear,2025-04-21,2025-06-23,2025-06-26,36,36,546.12,False,True,False
PO01031,SUP05,SKU0030,Footwear,2025-05-12,2025-07-14,2025-07-14,51,50,773.67,True,True,True
PO01032,SUP05,SKU0030,Footwear,2025-06-02,2025-08-04,2025-08-04,42,42,637.14,True,True,True
PO01033,SUP05,SKU0030,Footwear,2025-06-23,2025-08-25,2025-08-22,53,53,804.01,True,True,True
PO01034,SUP05,SKU0030,Footwear,2025-07-14,2025-09-15,2025-09-09,47,47,712.99,True,True,True
PO01035,SUP05,SKU0030,Footwear,2025-08-04,2025-10-06,2025-10-02,51,50,773.67,True,True,True
PO01036,SUP05,SKU0030,Footwear,2025-08-25,2025-10-27,2025-10-22,46,46,697.82,True,True,True
PO01037,SUP05,SKU0030,Footwear,2025-09-15,2025-11-17,2025-11-13,39,39,591.63,True,True,True
PO01038,SUP05,SKU0030,Footwear,2025-10-06,2025-12-08,2025-12-06,37,37,561.29,True,True,True
PO01039,SUP05,SKU0030,Footwear,2025-10-27,2025-12-29,2025-12-25,53,53,804.01,True,True,True
PO01040,SUP05,SKU0030,Footwear,2025-11-17,2026-01-19,2026-01-22,48,47,728.16,False,True,False
PO01041,SUP05,SKU0030,Footwear,2025-12-08,2026-02-09,2026-02-06,37,37,561.29,True,True,True
PO01042,SUP05,SKU0030,Footwear,2025-12-29,2026-03-02,2026-03-05,46,45,697.82,False,True,False
PO01043,SUP05,SKU0030,Footwear,2026-01-19,2026-03-23,2026-03-24,48,47,728.16,False,True,False
PO01044,SUP05,SKU0030,Footwear,2026-02-09,2026-04-13,2026-04-14,36,36,546.12,False,True,False
PO01045,SUP05,SKU0030,Footwear,2026-03-02,2026-05-04,2026-05-04,36,36,546.12,True,True,True
PO01046,SUP05,SKU0030,Footwear,2026-03-23,2026-05-25,2026-05-20,40,39,606.8,True,True,True
PO01047,SUP05,SKU0030,Footwear,2026-04-13,2026-06-15,2026-06-18,37,37,561.29,False,True,False
PO01048,SUP05,SKU0030,Footwear,2026-05-04,2026-07-06,2026-07-06,51,51,773.67,True,True,True
PO01049,SUP05,SKU0030,Footwear,2026-05-25,2026-07-27,2026-07-26,39,38,591.63,True,True,True
PO01050,SUP05,SKU0030,Footwear,2026-06-15,2026-08-17,2026-08-17,48,48,728.16,True,True,True
PO01051,SUP06,SKU0031,Home & Textiles,2024-07-01,2024-07-29,2024-07-29,61,61,441.03,True,True,True
PO01052,SUP06,SKU0031,Home & Textiles,2024-07-22,2024-08-19,2024-08-18,70,70,506.1,True,True,True
PO01053,SUP06,SKU0031,Home & Textiles,2024-08-12,2024-09-09,2024-09-09,70,70,506.1,True,True,True
PO01054,SUP06,SKU0031,Home & Textiles,2024-09-02,2024-09-30,2024-09-30,58,57,419.34,True,True,True
PO01055,SUP06,SKU0031,Home & Textiles,2024-09-23,2024-10-21,2024-10-17,50,50,361.5,True,True,True
PO01056,SUP06,SKU0031,Home & Textiles,2024-10-14,2024-11-11,2024-11-11,64,64,462.72,True,True,True
PO01057,SUP06,SKU0031,Home & Textiles,2024-11-04,2024-12-02,2024-12-11,51,50,368.73,False,True,False
PO01058,SUP06,SKU0031,Home & Textiles,2024-11-25,2024-12-23,2024-12-21,54,54,390.42,True,True,True
PO01059,SUP06,SKU0031,Home & Textiles,2024-12-16,2025-01-13,2025-01-12,67,67,484.41,True,True,True
PO01060,SUP06,SKU0031,Home & Textiles,2025-01-06,2025-02-03,2025-02-03,51,50,368.73,True,True,True
PO01061,SUP06,SKU0031,Home & Textiles,2025-01-27,2025-02-24,2025-02-23,52,51,375.96,True,True,True
PO01062,SUP06,SKU0031,Home & Textiles,2025-02-17,2025-03-17,2025-03-25,58,57,419.34,False,True,False
PO01063,SUP06,SKU0031,Home & Textiles,2025-03-10,2025-04-07,2025-04-04,50,49,361.5,True,True,True
PO01064,SUP06,SKU0031,Home & Textiles,2025-03-31,2025-04-28,2025-04-28,70,70,506.1,True,True,True
PO01065,SUP06,SKU0031,Home & Textiles,2025-04-21,2025-05-19,2025-05-19,55,54,397.65,True,True,True
PO01066,SUP06,SKU0031,Home & Textiles,2025-05-12,2025-06-09,2025-06-05,70,68,506.1,True,True,True
PO01067,SUP06,SKU0031,Home & Textiles,2025-06-02,2025-06-30,2025-07-01,61,61,441.03,False,True,False
PO01068,SUP06,SKU0031,Home & Textiles,2025-06-23,2025-07-21,2025-07-22,69,66,498.87,False,True,False
PO01069,SUP06,SKU0031,Home & Textiles,2025-07-14,2025-08-11,2025-08-11,61,61,441.03,True,True,True
PO01070,SUP06,SKU0031,Home & Textiles,2025-08-04,2025-09-01,2025-08-28,48,46,347.04,True,True,True
PO01071,SUP06,SKU0031,Home & Textiles,2025-08-25,2025-09-22,2025-09-22,55,55,397.65,True,True,True
PO01072,SUP06,SKU0031,Home & Textiles,2025-09-15,2025-10-13,2025-10-09,49,48,354.27,True,True,True
PO01073,SUP06,SKU0031,Home & Textiles,2025-10-06,2025-11-03,2025-10-29,59,57,426.57,True,True,True
PO01074,SUP06,SKU0031,Home & Textiles,2025-10-27,2025-11-24,2025-11-24,52,51,375.96,True,True,True
PO01075,SUP06,SKU0031,Home & Textiles,2025-11-17,2025-12-15,2025-12-17,51,49,368.73,False,True,False
PO01076,SUP06,SKU0031,Home & Textiles,2025-12-08,2026-01-05,2026-01-07,63,62,455.49,False,True,False
PO01077,SUP06,SKU0031,Home & Textiles,2025-12-29,2026-01-26,2026-01-29,67,66,484.41,False,True,False
PO01078,SUP06,SKU0031,Home & Textiles,2026-01-19,2026-02-16,2026-02-16,55,54,397.65,True,True,True
PO01079,SUP06,SKU0031,Home & Textiles,2026-02-09,2026-03-09,2026-03-09,48,48,347.04,True,True,True
PO01080,SUP06,SKU0031,Home & Textiles,2026-03-02,2026-03-30,2026-03-30,52,51,375.96,True,True,True
PO01081,SUP06,SKU0031,Home & Textiles,2026-03-23,2026-04-20,2026-04-16,58,58,419.34,True,True,True
PO01082,SUP06,SKU0031,Home & Textiles,2026-04-13,2026-05-11,2026-05-06,56,56,404.88,True,True,True
PO01083,SUP06,SKU0031,Home & Textiles,2026-05-04,2026-06-01,2026-06-03,59,59,426.57,False,True,False
PO01084,SUP06,SKU0031,Home & Textiles,2026-05-25,2026-06-22,2026-06-16,66,64,477.18,True,True,True
PO01085,SUP06,SKU0031,Home & Textiles,2026-06-15,2026-07-13,2026-07-10,48,47,347.04,True,True,True
PO01086,SUP06,SKU0032,Home & Textiles,2024-07-01,2024-07-29,2024-07-30,40,39,314.8,False,True,False
PO01087,SUP06,SKU0032,Home & Textiles,2024-07-22,2024-08-19,2024-08-23,36,35,283.32,False,True,False
PO01088,SUP06,SKU0032,Home & Textiles,2024-08-12,2024-09-09,2024-09-07,52,52,409.24,True,True,True
PO01089,SUP06,SKU0032,Home & Textiles,2024-09-02,2024-09-30,2024-10-01,47,47,369.89,False,True,False
PO01090,SUP06,SKU0032,Home & Textiles,2024-09-23,2024-10-21,2024-10-23,49,48,385.63,False,True,False
PO01091,SUP06,SKU0032,Home & Textiles,2024-10-14,2024-11-11,2024-11-11,41,41,322.67,True,True,True
PO01092,SUP06,SKU0032,Home & Textiles,2024-11-04,2024-12-02,2024-11-29,48,47,377.76,True,True,True
PO01093,SUP06,SKU0032,Home & Textiles,2024-11-25,2024-12-23,2024-12-23,51,51,401.37,True,True,True
PO01094,SUP06,SKU0032,Home & Textiles,2024-12-16,2025-01-13,2025-01-08,45,45,354.15,True,True,True
PO01095,SUP06,SKU0032,Home & Textiles,2025-01-06,2025-02-03,2025-02-03,40,39,314.8,True,True,True
PO01096,SUP06,SKU0032,Home & Textiles,2025-01-27,2025-02-24,2025-02-20,42,41,330.54,True,True,True
PO01097,SUP06,SKU0032,Home & Textiles,2025-02-17,2025-03-17,2025-03-13,51,51,401.37,True,True,True
PO01098,SUP06,SKU0032,Home & Textiles,2025-03-10,2025-04-07,2025-04-05,42,42,330.54,True,True,True
PO01099,SUP06,SKU0032,Home & Textiles,2025-03-31,2025-04-28,2025-04-27,37,36,291.19,True,True,True
PO01100,SUP06,SKU0032,Home & Textiles,2025-04-21,2025-05-19,2025-05-21,50,49,393.5,False,True,False
PO01101,SUP06,SKU0032,Home & Textiles,2025-05-12,2025-06-09,2025-06-07,43,41,338.41,True,True,True
PO01102,SUP06,SKU0032,Home & Textiles,2025-06-02,2025-06-30,2025-07-02,36,35,283.32,False,True,False
PO01103,SUP06,SKU0032,Home & Textiles,2025-06-23,2025-07-21,2025-07-19,42,42,330.54,True,True,True
PO01104,SUP06,SKU0032,Home & Textiles,2025-07-14,2025-08-11,2025-08-09,48,48,377.76,True,True,True
PO01105,SUP06,SKU0032,Home & Textiles,2025-08-04,2025-09-01,2025-09-03,42,41,330.54,False,True,False
PO01106,SUP06,SKU0032,Home & Textiles,2025-08-25,2025-09-22,2025-09-20,41,40,322.67,True,True,True
PO01107,SUP06,SKU0032,Home & Textiles,2025-09-15,2025-10-13,2025-10-13,47,46,369.89,True,True,True
PO01108,SUP06,SKU0032,Home & Textiles,2025-10-06,2025-11-03,2025-10-31,52,52,409.24,True,True,True
PO01109,SUP06,SKU0032,Home & Textiles,2025-10-27,2025-11-24,2025-11-23,38,37,299.06,True,True,True
PO01110,SUP06,SKU0032,Home & Textiles,2025-11-17,2025-12-15,2025-12-15,36,36,283.32,True,True,True
PO01111,SUP06,SKU0032,Home & Textiles,2025-12-08,2026-01-05,2026-01-07,53,53,417.11,False,True,False
PO01112,SUP06,SKU0032,Home & Textiles,2025-12-29,2026-01-26,2026-01-26,52,52,409.24,True,True,True
PO01113,SUP06,SKU0032,Home & Textiles,2026-01-19,2026-02-16,2026-02-14,48,47,377.76,True,True,True
PO01114,SUP06,SKU0032,Home & Textiles,2026-02-09,2026-03-09,2026-03-08,43,43,338.41,True,True,True
PO01115,SUP06,SKU0032,Home & Textiles,2026-03-02,2026-03-30,2026-04-01,48,47,377.76,False,True,False
PO01116,SUP06,SKU0032,Home & Textiles,2026-03-23,2026-04-20,2026-04-22,49,49,385.63,False,True,False
PO01117,SUP06,SKU0032,Home & Textiles,2026-04-13,2026-05-11,2026-05-09,37,37,291.19,True,True,True
PO01118,SUP06,SKU0032,Home & Textiles,2026-05-04,2026-06-01,2026-06-03,37,37,291.19,False,True,False
PO01119,SUP06,SKU0032,Home & Textiles,2026-05-25,2026-06-22,2026-06-22,52,51,409.24,True,True,True
PO01120,SUP06,SKU0032,Home & Textiles,2026-06-15,2026-07-13,2026-07-13,45,45,354.15,True,True,True
PO01121,SUP06,SKU0033,Home & Textiles,2024-07-01,2024-07-29,2024-07-27,25,25,195.25,True,True,True
PO01122,SUP06,SKU0033,Home & Textiles,2024-07-22,2024-08-19,2024-08-18,30,30,234.3,True,True,True
PO01123,SUP06,SKU0033,Home & Textiles,2024-08-12,2024-09-09,2024-09-03,26,26,203.06,True,True,True
PO01124,SUP06,SKU0033,Home & Textiles,2024-09-02,2024-09-30,2024-10-04,24,24,187.44,False,True,False
PO01125,SUP06,SKU0033,Home & Textiles,2024-09-23,2024-10-21,2024-10-20,28,28,218.68,True,True,True
PO01126,SUP06,SKU0033,Home & Textiles,2024-10-14,2024-11-11,2024-11-11,25,24,195.25,True,True,True
PO01127,SUP06,SKU0033,Home & Textiles,2024-11-04,2024-12-02,2024-12-02,34,34,265.54,True,True,True
PO01128,SUP06,SKU0033,Home & Textiles,2024-11-25,2024-12-23,2024-12-21,30,28,234.3,True,False,False
PO01129,SUP06,SKU0033,Home & Textiles,2024-12-16,2025-01-13,2025-01-16,26,26,203.06,False,True,False
PO01130,SUP06,SKU0033,Home & Textiles,2025-01-06,2025-02-03,2025-02-03,27,27,210.87,True,True,True
PO01131,SUP06,SKU0033,Home & Textiles,2025-01-27,2025-02-24,2025-02-24,31,30,242.11,True,True,True
PO01132,SUP06,SKU0033,Home & Textiles,2025-02-17,2025-03-17,2025-03-12,24,24,187.44,True,True,True
PO01133,SUP06,SKU0033,Home & Textiles,2025-03-10,2025-04-07,2025-04-07,28,28,218.68,True,True,True
PO01134,SUP06,SKU0033,Home & Textiles,2025-03-31,2025-04-28,2025-04-22,27,26,210.87,True,True,True
PO01135,SUP06,SKU0033,Home & Textiles,2025-04-21,2025-05-19,2025-05-18,30,29,234.3,True,True,True
PO01136,SUP06,SKU0033,Home & Textiles,2025-05-12,2025-06-09,2025-06-08,35,34,273.35,True,True,True
PO01137,SUP06,SKU0033,Home & Textiles,2025-06-02,2025-06-30,2025-06-30,34,34,265.54,True,True,True
PO01138,SUP06,SKU0033,Home & Textiles,2025-06-23,2025-07-21,2025-07-18,29,29,226.49,True,True,True
PO01139,SUP06,SKU0033,Home & Textiles,2025-07-14,2025-08-11,2025-08-10,27,27,210.87,True,True,True
PO01140,SUP06,SKU0033,Home & Textiles,2025-08-04,2025-09-01,2025-08-30,31,30,242.11,True,True,True
PO01141,SUP06,SKU0033,Home & Textiles,2025-08-25,2025-09-22,2025-09-19,35,34,273.35,True,True,True
PO01142,SUP06,SKU0033,Home & Textiles,2025-09-15,2025-10-13,2025-10-14,30,29,234.3,False,True,False
PO01143,SUP06,SKU0033,Home & Textiles,2025-10-06,2025-11-03,2025-10-27,29,28,226.49,True,True,True
PO01144,SUP06,SKU0033,Home & Textiles,2025-10-27,2025-11-24,2025-11-25,35,34,273.35,False,True,False
PO01145,SUP06,SKU0033,Home & Textiles,2025-11-17,2025-12-15,2025-12-09,32,31,249.92,True,True,True
PO01146,SUP06,SKU0033,Home & Textiles,2025-12-08,2026-01-05,2026-01-09,32,32,249.92,False,True,False
PO01147,SUP06,SKU0033,Home & Textiles,2025-12-29,2026-01-26,2026-01-20,29,29,226.49,True,True,True
PO01148,SUP06,SKU0033,Home & Textiles,2026-01-19,2026-02-16,2026-02-08,34,34,265.54,True,True,True
PO01149,SUP06,SKU0033,Home & Textiles,2026-02-09,2026-03-09,2026-03-05,33,33,257.73,True,True,True
PO01150,SUP06,SKU0033,Home & Textiles,2026-03-02,2026-03-30,2026-04-01,28,28,218.68,False,True,False
PO01151,SUP06,SKU0033,Home & Textiles,2026-03-23,2026-04-20,2026-04-20,30,30,234.3,True,True,True
PO01152,SUP06,SKU0033,Home & Textiles,2026-04-13,2026-05-11,2026-05-07,32,32,249.92,True,True,True
PO01153,SUP06,SKU0033,Home & Textiles,2026-05-04,2026-06-01,2026-06-01,33,33,257.73,True,True,True
PO01154,SUP06,SKU0033,Home & Textiles,2026-05-25,2026-06-22,2026-06-23,35,34,273.35,False,True,False
PO01155,SUP06,SKU0033,Home & Textiles,2026-06-15,2026-07-13,2026-07-11,35,35,273.35,True,True,True
PO01156,SUP06,SKU0034,Home & Textiles,2024-07-01,2024-07-29,2024-07-29,62,61,588.38,True,True,True
PO01157,SUP06,SKU0034,Home & Textiles,2024-07-22,2024-08-19,2024-08-18,66,66,626.34,True,True,True
PO01158,SUP06,SKU0034,Home & Textiles,2024-08-12,2024-09-09,2024-09-09,50,50,474.5,True,True,True
PO01159,SUP06,SKU0034,Home & Textiles,2024-09-02,2024-09-30,2024-10-02,58,57,550.42,False,True,False
PO01160,SUP06,SKU0034,Home & Textiles,2024-09-23,2024-10-21,2024-10-23,68,67,645.32,False,True,False
PO01161,SUP06,SKU0034,Home & Textiles,2024-10-14,2024-11-11,2024-11-05,48,48,455.52,True,True,True
PO01162,SUP06,SKU0034,Home & Textiles,2024-11-04,2024-12-02,2024-12-03,64,64,607.36,False,True,False
PO01163,SUP06,SKU0034,Home & Textiles,2024-11-25,2024-12-23,2024-12-23,62,61,588.38,True,True,True
PO01164,SUP06,SKU0034,Home & Textiles,2024-12-16,2025-01-13,2025-01-14,69,68,654.81,False,True,False
PO01165,SUP06,SKU0034,Home & Textiles,2025-01-06,2025-02-03,2025-01-29,53,51,502.97,True,True,True
PO01166,SUP06,SKU0034,Home & Textiles,2025-01-27,2025-02-24,2025-03-02,59,59,559.91,False,True,False
PO01167,SUP06,SKU0034,Home & Textiles,2025-02-17,2025-03-17,2025-03-20,68,68,645.32,False,True,False
PO01168,SUP06,SKU0034,Home & Textiles,2025-03-10,2025-04-07,2025-04-05,56,56,531.44,True,True,True
PO01169,SUP06,SKU0034,Home & Textiles,2025-03-31,2025-04-28,2025-04-23,67,67,635.83,True,True,True
PO01170,SUP06,SKU0034,Home & Textiles,2025-04-21,2025-05-19,2025-05-18,62,62,588.38,True,True,True
PO01171,SUP06,SKU0034,Home & Textiles,2025-05-12,2025-06-09,2025-06-07,60,60,569.4,True,True,True
PO01172,SUP06,SKU0034,Home & Textiles,2025-06-02,2025-06-30,2025-07-03,71,71,673.79,False,True,False
PO01173,SUP06,SKU0034,Home & Textiles,2025-06-23,2025-07-21,2025-07-22,59,59,559.91,False,True,False
PO01174,SUP06,SKU0034,Home & Textiles,2025-07-14,2025-08-11,2025-08-10,66,64,626.34,True,True,True
PO01175,SUP06,SKU0034,Home & Textiles,2025-08-04,2025-09-01,2025-08-31,58,58,550.42,True,True,True
PO01176,SUP06,SKU0034,Home & Textiles,2025-08-25,2025-09-22,2025-09-21,67,67,635.83,True,True,True
PO01177,SUP06,SKU0034,Home & Textiles,2025-09-15,2025-10-13,2025-10-12,49,49,465.01,True,True,True
PO01178,SUP06,SKU0034,Home & Textiles,2025-10-06,2025-11-03,2025-11-06,57,57,540.93,False,True,False
PO01179,SUP06,SKU0034,Home & Textiles,2025-10-27,2025-11-24,2025-11-24,67,67,635.83,True,True,True
PO01180,SUP06,SKU0034,Home & Textiles,2025-11-17,2025-12-15,2025-12-15,66,66,626.34,True,True,True
PO01181,SUP06,SKU0034,Home & Textiles,2025-12-08,2026-01-05,2026-01-05,55,53,521.95,True,True,True
PO01182,SUP06,SKU0034,Home & Textiles,2025-12-29,2026-01-26,2026-01-28,49,49,465.01,False,True,False
PO01183,SUP06,SKU0034,Home & Textiles,2026-01-19,2026-02-16,2026-02-16,58,57,550.42,True,True,True
PO01184,SUP06,SKU0034,Home & Textiles,2026-02-09,2026-03-09,2026-03-10,60,59,569.4,False,True,False
PO01185,SUP06,SKU0034,Home & Textiles,2026-03-02,2026-03-30,2026-03-28,48,46,455.52,True,True,True
PO01186,SUP06,SKU0034,Home & Textiles,2026-03-23,2026-04-20,2026-04-24,52,52,493.48,False,True,False
PO01187,SUP06,SKU0034,Home & Textiles,2026-04-13,2026-05-11,2026-05-05,55,54,521.95,True,True,True
PO01188,SUP06,SKU0034,Home & Textiles,2026-05-04,2026-06-01,2026-05-31,62,62,588.38,True,True,True
PO01189,SUP06,SKU0034,Home & Textiles,2026-05-25,2026-06-22,2026-06-22,51,49,483.99,True,True,True
PO01190,SUP06,SKU0034,Home & Textiles,2026-06-15,2026-07-13,2026-07-11,62,62,588.38,True,True,True
PO01191,SUP06,SKU0035,Home & Textiles,2024-07-01,2024-07-29,2024-07-29,85,85,640.9,True,True,True
PO01192,SUP06,SKU0035,Home & Textiles,2024-07-22,2024-08-19,2024-08-19,86,85,648.44,True,True,True
PO01193,SUP06,SKU0035,Home & Textiles,2024-08-12,2024-09-09,2024-09-13,65,65,490.1,False,True,False
PO01194,SUP06,SKU0035,Home & Textiles,2024-09-02,2024-09-30,2024-09-30,77,75,580.58,True,True,True
PO01195,SUP06,SKU0035,Home & Textiles,2024-09-23,2024-10-21,2024-10-23,61,59,459.94,False,True,False
PO01196,SUP06,SKU0035,Home & Textiles,2024-10-14,2024-11-11,2024-11-10,84,83,633.36,True,True,True
PO01197,SUP06,SKU0035,Home & Textiles,2024-11-04,2024-12-02,2024-12-03,60,59,452.4,False,True,False
PO01198,SUP06,SKU0035,Home & Textiles,2024-11-25,2024-12-23,2024-12-23,61,59,459.94,True,True,True
PO01199,SUP06,SKU0035,Home & Textiles,2024-12-16,2025-01-13,2025-01-16,71,71,535.34,False,True,False
PO01200,SUP06,SKU0035,Home & Textiles,2025-01-06,2025-02-03,2025-01-29,68,68,512.72,True,True,True
PO01201,SUP06,SKU0035,Home & Textiles,2025-01-27,2025-02-24,2025-02-25,66,66,497.64,False,True,False
PO01202,SUP06,SKU0035,Home & Textiles,2025-02-17,2025-03-17,2025-03-16,64,63,482.56,True,True,True
PO01203,SUP06,SKU0035,Home & Textiles,2025-03-10,2025-04-07,2025-04-07,66,66,497.64,True,True,True
PO01204,SUP06,SKU0035,Home & Textiles,2025-03-31,2025-04-28,2025-04-23,80,80,603.2,True,True,True
PO01205,SUP06,SKU0035,Home & Textiles,2025-04-21,2025-05-19,2025-05-19,66,65,497.64,True,True,True
