date_key,store_id,product_id,units_sold,gross_sales_value,discount_value,net_sales_value,cogs_value,cash_sales_value,credit_sales_value,cash_transactions,credit_transactions
2025-07-07,ST003,SKU0001,8.12,236.68,0.0,236.68,109.24,80.25,156.42,1.72,3.35
2025-07-14,ST003,SKU0001,8.18,238.34,0.0,238.34,110.01,77.83,160.52,1.67,3.44
2025-07-21,ST003,SKU0001,8.22,239.6,0.0,239.6,110.59,85.11,154.48,1.83,3.31
2025-07-28,ST003,SKU0001,7.22,210.3,0.0,210.3,97.07,89.78,120.53,1.93,2.59
2025-08-04,ST003,SKU0001,6.7,195.12,0.0,195.12,90.06,58.85,136.28,1.26,2.92
2025-08-11,ST003,SKU0001,6.62,193.0,0.0,193.0,89.08,71.66,121.34,1.54,2.6
2025-08-18,ST003,SKU0001,5.68,165.65,0.0,165.65,76.46,63.04,102.62,1.35,2.2
2025-08-25,ST003,SKU0001,6.55,190.79,0.0,190.79,88.06,77.47,113.32,1.66,2.43
2025-09-01,ST003,SKU0001,4.99,145.37,0.0,145.37,67.1,44.97,100.41,0.96,2.15
2025-09-08,ST003,SKU0001,5.58,162.7,0.0,162.7,75.1,50.0,112.69,1.07,2.42
2025-09-15,ST003,SKU0001,7.21,210.04,0.0,210.04,96.95,71.35,138.69,1.53,2.97
2025-09-22,ST003,SKU0001,6.79,197.78,0.0,197.78,91.29,67.38,130.4,1.45,2.8
2025-09-29,ST003,SKU0001,7.17,208.96,0.0,208.96,96.45,62.32,146.64,1.34,3.15
2025-10-06,ST003,SKU0001,7.59,221.28,0.0,221.28,102.14,84.48,136.8,1.81,2.93
2025-10-13,ST003,SKU0001,7.32,213.4,0.0,213.4,98.5,80.34,133.06,1.72,2.85
2025-10-20,ST003,SKU0001,7.25,211.24,0.0,211.24,97.5,95.14,116.09,2.04,2.49
2025-10-27,ST003,SKU0001,6.93,201.85,0.0,201.85,93.17,67.28,134.57,1.44,2.89
2025-11-03,ST003,SKU0001,6.37,185.54,0.0,185.54,85.64,55.11,130.42,1.18,2.8
2025-11-10,ST003,SKU0001,5.95,173.52,0.0,173.52,80.09,52.79,120.73,1.13,2.59
2025-11-17,ST003,SKU0001,6.94,202.25,0.0,202.25,93.35,73.9,128.35,1.58,2.75
2025-11-24,ST003,SKU0001,7.04,205.23,0.0,205.23,94.73,63.7,141.53,1.37,3.04
2025-12-01,ST003,SKU0001,10.47,305.12,0.0,305.12,140.83,117.66,187.46,2.52,4.02
2025-12-08,ST003,SKU0001,9.27,270.1,0.0,270.1,124.67,85.35,184.74,1.83,3.96
2025-12-15,ST003,SKU0001,10.07,293.5,0.0,293.5,135.47,105.09,188.41,2.25,4.04
2025-12-22,ST003,SKU0001,7.81,227.52,0.0,227.52,105.02,78.55,148.97,1.68,3.2
2025-12-29,ST003,SKU0001,9.75,284.03,0.0,284.03,131.1,86.25,197.78,1.85,4.24
2026-01-05,ST003,SKU0001,7.16,208.63,0.0,208.63,96.29,57.56,151.06,1.23,3.24
2026-01-12,ST003,SKU0001,8.12,236.69,0.0,236.69,109.25,97.29,139.4,2.09,2.99
2026-01-19,ST003,SKU0001,6.79,197.8,0.0,197.8,91.3,72.56,125.24,1.56,2.69
2026-01-26,ST003,SKU0001,4.98,144.99,0.0,144.99,66.92,42.17,102.82,0.9,2.21
2026-02-02,ST003,SKU0001,6.75,196.79,0.0,196.79,90.83,58.06,138.73,1.25,2.98
2026-02-09,ST003,SKU0001,7.6,221.47,0.0,221.47,102.22,99.33,122.13,2.13,2.62
2026-02-16,ST003,SKU0001,6.01,175.18,0.0,175.18,80.86,53.74,121.44,1.15,2.6
2026-02-23,ST003,SKU0001,7.2,209.74,0.0,209.74,96.81,90.02,119.72,1.93,2.57
2026-03-02,ST003,SKU0001,5.97,174.06,0.0,174.06,80.34,62.85,111.21,1.35,2.39
2026-03-09,ST003,SKU0001,8.53,248.56,0.0,248.56,114.73,66.13,182.43,1.42,3.91
2026-03-16,ST003,SKU0001,5.92,172.62,0.0,172.62,79.68,56.53,116.09,1.21,2.49
2026-03-23,ST003,SKU0001,6.56,191.24,0.0,191.24,88.27,74.45,116.79,1.6,2.5
2026-03-30,ST003,SKU0001,7.2,209.9,0.0,209.9,96.88,54.55,155.34,1.17,3.33
2026-04-06,ST003,SKU0001,7.43,216.6,0.0,216.6,99.97,69.26,147.33,1.49,3.16
2026-04-13,ST003,SKU0001,8.07,235.18,0.0,235.18,108.55,74.62,160.56,1.6,3.44
2026-04-20,ST003,SKU0001,6.47,188.4,0.0,188.4,86.96,70.78,117.61,1.52,2.52
2026-04-27,ST003,SKU0001,7.64,222.65,0.0,222.65,102.77,82.62,140.04,1.77,3.0
2026-05-04,ST003,SKU0001,5.58,162.72,0.0,162.72,75.11,61.11,101.61,1.31,2.18
2026-05-11,ST003,SKU0001,6.13,178.66,0.0,178.66,82.46,64.39,114.27,1.38,2.45
2026-05-18,ST003,SKU0001,5.8,169.13,0.0,169.13,78.06,62.74,106.39,1.35,2.28
2026-05-25,ST003,SKU0001,6.32,184.24,0.0,184.24,85.04,52.42,131.82,1.12,2.83
2026-06-01,ST003,SKU0001,7.6,221.45,0.0,221.45,102.21,79.89,141.57,1.71,3.04
2026-06-08,ST003,SKU0001,6.48,188.95,0.0,188.95,87.21,79.59,109.36,1.71,2.35
2026-06-15,ST003,SKU0001,6.63,193.19,0.0,193.19,89.17,67.67,125.53,1.45,2.69
2026-06-22,ST003,SKU0001,7.23,210.56,0.0,210.56,97.19,66.89,143.67,1.43,3.08
2024-07-01,ST004,SKU0001,7.4,215.51,0.0,215.51,99.47,83.09,132.42,1.78,2.84
2024-07-08,ST004,SKU0001,6.65,193.9,0.0,193.9,89.5,93.14,100.76,2.0,2.16
2024-07-15,ST004,SKU0001,6.13,178.51,0.0,178.51,82.39,52.05,126.46,1.12,2.71
2024-07-22,ST004,SKU0001,8.35,243.41,0.0,243.41,112.35,131.37,112.04,2.82,2.4
2024-07-29,ST004,SKU0001,6.66,194.06,0.0,194.06,89.57,61.2,132.86,1.31,2.85
2024-08-05,ST004,SKU0001,6.74,196.38,0.0,196.38,90.64,78.14,118.24,1.68,2.54
2024-08-12,ST004,SKU0001,6.84,199.33,0.0,199.33,92.0,71.07,128.26,1.52,2.75
2024-08-19,ST004,SKU0001,7.49,218.17,0.0,218.17,100.7,95.65,122.51,2.05,2.63
2024-08-26,ST004,SKU0001,5.74,167.4,0.0,167.4,77.27,74.86,92.54,1.61,1.98
2024-09-02,ST004,SKU0001,8.72,254.22,0.0,254.22,117.34,106.98,147.24,2.29,3.16
2024-09-09,ST004,SKU0001,6.72,195.72,0.0,195.72,90.34,79.29,116.43,1.7,2.5
2024-09-16,ST004,SKU0001,7.52,219.04,0.0,219.04,101.1,71.34,147.7,1.53,3.17
2024-09-23,ST004,SKU0001,7.14,208.0,0.0,208.0,96.01,81.68,126.32,1.75,2.71
2024-09-30,ST004,SKU0001,8.55,249.21,0.0,249.21,115.03,100.56,148.65,2.16,3.19
2024-10-07,ST004,SKU0001,8.4,244.81,0.0,244.81,112.99,87.4,157.4,1.87,3.38
2024-10-14,ST004,SKU0001,7.49,218.35,0.0,218.35,100.78,93.5,124.86,2.01,2.68
2024-10-21,ST004,SKU0001,6.27,182.71,0.0,182.71,84.33,76.94,105.77,1.65,2.27
2024-10-28,ST004,SKU0001,8.02,233.66,0.0,233.66,107.85,92.54,141.12,1.98,3.03
2024-11-04,ST004,SKU0001,5.58,162.56,0.0,162.56,75.03,66.87,95.69,1.43,2.05
2024-11-11,ST004,SKU0001,6.24,181.89,0.0,181.89,83.95,71.87,110.02,1.54,2.36
2024-11-18,ST004,SKU0001,6.93,201.98,0.0,201.98,93.23,66.04,135.95,1.42,2.92
2024-11-25,ST004,SKU0001,5.64,164.43,0.0,164.43,75.9,71.75,92.69,1.54,1.99
2024-12-02,ST004,SKU0001,8.86,258.1,0.0,258.1,119.13,73.3,184.8,1.57,3.96
2024-12-09,ST004,SKU0001,10.34,301.31,0.0,301.31,139.07,128.31,173.0,2.75,3.71
2024-12-16,ST004,SKU0001,8.64,251.78,0.0,251.78,116.21,87.21,164.57,1.87,3.53
2024-12-23,ST004,SKU0001,10.4,302.99,0.0,302.99,139.85,130.19,172.8,2.79,3.71
2024-12-30,ST004,SKU0001,12.15,354.11,0.0,354.11,163.44,153.41,200.7,3.29,4.3
2025-01-06,ST004,SKU0001,7.33,213.47,0.0,213.47,98.53,86.22,127.25,1.85,2.73
2025-01-13,ST004,SKU0001,7.69,223.97,0.0,223.97,103.38,99.33,124.65,2.13,2.67
2025-01-20,ST004,SKU0001,8.05,234.62,0.0,234.62,108.29,90.6,144.02,1.94,3.09
2025-01-27,ST004,SKU0001,6.63,193.32,0.0,193.32,89.23,75.06,118.26,1.61,2.54
2025-02-03,ST004,SKU0001,7.66,223.34,0.0,223.34,103.08,108.8,114.54,2.33,2.46
2025-02-10,ST004,SKU0001,6.61,192.75,0.0,192.75,88.97,75.36,117.39,1.62,2.52
2025-02-17,ST004,SKU0001,7.26,211.67,0.0,211.67,97.7,84.65,127.01,1.82,2.72
2025-02-24,ST004,SKU0001,7.8,227.28,0.0,227.28,104.91,68.1,159.18,1.46,3.41
2025-03-03,ST004,SKU0001,6.31,183.74,0.0,183.74,84.81,68.56,115.19,1.47,2.47
2025-03-10,ST004,SKU0001,5.05,147.18,0.0,147.18,67.93,53.58,93.6,1.15,2.01
2025-03-17,ST004,SKU0001,6.23,181.58,0.0,181.58,83.81,73.03,108.55,1.57,2.33
2025-03-24,ST004,SKU0001,7.93,231.22,0.0,231.22,106.72,92.48,138.74,1.98,2.98
2025-03-31,ST004,SKU0001,6.13,178.75,0.0,178.75,82.5,73.18,105.57,1.57,2.26
2025-04-07,ST004,SKU0001,7.88,229.66,0.0,229.66,106.0,83.46,146.2,1.79,3.14
2025-04-14,ST004,SKU0001,6.24,181.69,0.0,181.69,83.86,79.97,101.72,1.72,2.18
2025-04-21,ST004,SKU0001,6.81,198.56,0.0,198.56,91.65,88.28,110.28,1.89,2.37
2025-04-28,ST004,SKU0001,6.99,203.65,0.0,203.65,94.0,91.09,112.55,1.95,2.41
2025-05-05,ST004,SKU0001,6.13,178.64,0.0,178.64,82.46,73.53,105.11,1.58,2.25
2025-05-12,ST004,SKU0001,6.82,198.82,0.0,198.82,91.77,69.87,128.95,1.5,2.77
2025-05-19,ST004,SKU0001,5.69,165.71,0.0,165.71,76.49,73.99,91.72,1.59,1.97
2025-05-26,ST004,SKU0001,6.71,195.39,0.0,195.39,90.18,70.56,124.83,1.51,2.68
2025-06-02,ST004,SKU0001,6.92,201.63,0.0,201.63,93.06,94.49,107.14,2.03,2.3
2025-06-09,ST004,SKU0001,5.08,148.15,0.0,148.15,68.38,49.99,98.17,1.07,2.11
2025-06-16,ST004,SKU0001,6.22,181.39,0.0,181.39,83.72,88.03,93.36,1.89,2.0
2025-06-23,ST004,SKU0001,7.24,210.9,0.0,210.9,97.34,95.03,115.87,2.04,2.49
2025-06-30,ST004,SKU0001,6.04,176.07,0.0,176.07,81.27,62.72,113.35,1.35,2.43
2025-07-07,ST004,SKU0001,7.38,214.94,0.0,214.94,99.21,89.23,125.71,1.91,2.7
2025-07-14,ST004,SKU0001,7.46,217.41,0.0,217.41,100.35,87.58,129.83,1.88,2.78
2025-07-21,ST004,SKU0001,7.23,210.79,0.0,210.79,97.29,88.56,122.23,1.9,2.62
2025-07-28,ST004,SKU0001,7.65,223.02,0.0,223.02,102.94,100.93,122.09,2.16,2.62
2025-08-04,ST004,SKU0001,5.64,164.33,0.0,164.33,75.85,49.28,115.05,1.06,2.47
2025-08-11,ST004,SKU0001,7.84,228.5,0.0,228.5,105.47,107.76,120.74,2.31,2.59
2025-08-18,ST004,SKU0001,6.14,179.0,0.0,179.0,82.62,57.14,121.86,1.23,2.61
2025-08-25,ST004,SKU0001,7.08,206.4,0.0,206.4,95.27,94.69,111.71,2.03,2.4
2025-09-01,ST004,SKU0001,8.51,247.98,0.0,247.98,114.46,108.63,139.36,2.33,2.99
2025-09-08,ST004,SKU0001,6.69,194.88,0.0,194.88,89.95,71.63,123.25,1.54,2.64
2025-09-15,ST004,SKU0001,7.01,204.26,0.0,204.26,94.28,81.14,123.12,1.74,2.64
2025-09-22,ST004,SKU0001,6.15,179.13,0.0,179.13,82.68,92.19,86.94,1.98,1.86
2025-09-29,ST004,SKU0001,8.5,247.68,0.0,247.68,114.32,116.17,131.51,2.49,2.82
2025-10-06,ST004,SKU0001,6.23,181.44,0.0,181.44,83.75,82.55,98.89,1.77,2.12
2025-10-13,ST004,SKU0001,7.54,219.64,0.0,219.64,101.38,95.4,124.24,2.05,2.66
2025-10-20,ST004,SKU0001,8.05,234.57,0.0,234.57,108.27,104.15,130.42,2.23,2.8
2025-10-27,ST004,SKU0001,7.62,222.09,0.0,222.09,102.51,98.62,123.47,2.12,2.65
2025-11-03,ST004,SKU0001,7.29,212.32,0.0,212.32,98.0,68.59,143.73,1.47,3.08
2025-11-10,ST004,SKU0001,7.07,206.03,0.0,206.03,95.09,79.2,126.83,1.7,2.72
2025-11-17,ST004,SKU0001,5.92,172.65,0.0,172.65,79.69,85.69,86.96,1.84,1.87
2025-11-24,ST004,SKU0001,8.45,246.3,0.0,246.3,113.68,118.27,128.03,2.54,2.75
2025-12-01,ST004,SKU0001,9.74,283.81,0.0,283.81,131.0,136.16,147.65,2.92,3.17
2025-12-08,ST004,SKU0001,9.46,275.77,0.0,275.77,127.29,116.48,159.3,2.5,3.42
2025-12-15,ST004,SKU0001,8.21,239.24,0.0,239.24,110.42,103.37,135.87,2.22,2.91
2025-12-22,ST004,SKU0001,9.52,277.37,0.0,277.37,128.02,96.27,181.1,2.06,3.88
2025-12-29,ST004,SKU0001,9.39,273.68,0.0,273.68,126.32,111.73,161.95,2.4,3.47
2026-01-05,ST004,SKU0001,8.51,247.98,0.0,247.98,114.46,113.31,134.67,2.43,2.89
2026-01-12,ST004,SKU0001,7.01,204.26,0.0,204.26,94.28,86.74,117.52,1.86,2.52
2026-01-19,ST004,SKU0001,7.04,205.06,0.0,205.06,94.65,82.45,122.61,1.77,2.63
2026-01-26,ST004,SKU0001,6.09,177.48,0.0,177.48,81.92,71.82,105.66,1.54,2.27
2026-02-02,ST004,SKU0001,6.37,185.72,0.0,185.72,85.72,64.95,120.77,1.39,2.59
2026-02-09,ST004,SKU0001,7.43,216.49,0.0,216.49,99.93,93.48,123.01,2.0,2.64
2026-02-16,ST004,SKU0001,5.5,160.25,0.0,160.25,73.96,65.07,95.17,1.4,2.04
2026-02-23,ST004,SKU0001,7.84,228.35,0.0,228.35,105.4,106.23,122.13,2.28,2.62
2026-03-02,ST004,SKU0001,7.86,229.09,0.0,229.09,105.74,94.88,134.21,2.04,2.88
2026-03-09,ST004,SKU0001,6.29,183.3,0.0,183.3,84.6,65.63,117.67,1.41,2.52
2026-03-16,ST004,SKU0001,7.29,212.42,0.0,212.42,98.04,91.59,120.82,1.96,2.59
2026-03-23,ST004,SKU0001,8.08,235.49,0.0,235.49,108.69,110.03,125.46,2.36,2.69
2026-03-30,ST004,SKU0001,6.89,200.74,0.0,200.74,92.66,70.26,130.48,1.51,2.8
2026-04-06,ST004,SKU0001,6.73,196.17,0.0,196.17,90.54,83.0,113.17,1.78,2.43
2026-04-13,ST004,SKU0001,6.83,199.03,0.0,199.03,91.87,76.3,122.74,1.64,2.63
2026-04-20,ST004,SKU0001,7.21,210.17,0.0,210.17,97.01,81.34,128.83,1.74,2.76
2026-04-27,ST004,SKU0001,6.47,188.61,0.0,188.61,87.05,80.69,107.92,1.73,2.31
2026-05-04,ST004,SKU0001,6.66,194.14,0.0,194.14,89.61,82.4,111.74,1.77,2.4
2026-05-11,ST004,SKU0001,7.23,210.67,0.0,210.67,97.24,74.84,135.83,1.61,2.91
2026-05-18,ST004,SKU0001,6.6,192.2,0.0,192.2,88.71,93.05,99.15,2.0,2.13
2026-05-25,ST004,SKU0001,6.02,175.54,0.0,175.54,81.02,53.78,121.75,1.15,2.61
2026-06-01,ST004,SKU0001,5.44,158.41,0.0,158.41,73.11,65.53,92.88,1.41,1.99
2026-06-08,ST004,SKU0001,7.03,204.74,0.0,204.74,94.5,83.19,121.54,1.78,2.61
2026-06-15,ST004,SKU0001,8.02,233.7,0.0,233.7,107.87,65.1,168.6,1.4,3.62
2026-06-22,ST004,SKU0001,7.33,213.67,0.0,213.67,98.62,104.76,108.91,2.25,2.34
2024-07-01,ST005,SKU0001,6.05,176.37,0.0,176.37,81.41,64.98,111.4,1.39,2.39
2024-07-08,ST005,SKU0001,6.37,185.55,0.0,185.55,85.64,63.59,121.97,1.36,2.62
2024-07-15,ST005,SKU0001,6.73,195.99,0.0,195.99,90.46,89.92,106.08,1.93,2.28
2024-07-22,ST005,SKU0001,8.54,248.95,0.0,248.95,114.91,92.26,156.69,1.98,3.36
2024-07-29,ST005,SKU0001,8.6,250.61,0.0,250.61,115.67,97.53,153.08,2.09,3.28
2024-08-05,ST005,SKU0001,8.47,246.91,0.0,246.91,113.96,94.5,152.41,2.03,3.27
2024-08-12,ST005,SKU0001,7.11,207.19,0.0,207.19,95.63,84.05,123.14,1.8,2.64
2024-08-19,ST005,SKU0001,9.67,281.79,0.0,281.79,130.06,121.16,160.63,2.6,3.45
2024-08-26,ST005,SKU0001,6.41,186.67,0.0,186.67,86.16,81.36,105.31,1.75,2.26
2024-09-02,ST005,SKU0001,6.7,195.12,0.0,195.12,90.06,70.81,124.31,1.52,2.67
2024-09-09,ST005,SKU0001,7.76,226.22,0.0,226.22,104.42,87.99,138.23,1.89,2.96
2024-09-16,ST005,SKU0001,7.23,210.8,0.0,210.8,97.3,81.81,128.99,1.75,2.77
2024-09-23,ST005,SKU0001,7.28,212.22,0.0,212.22,97.95,86.72,125.5,1.86,2.69
2024-09-30,ST005,SKU0001,5.37,156.57,0.0,156.57,72.27,65.87,90.7,1.41,1.95
2024-10-07,ST005,SKU0001,6.18,179.94,0.0,179.94,83.06,56.73,123.21,1.22,2.64
2024-10-14,ST005,SKU0001,6.95,202.55,0.0,202.55,93.49,79.32,123.23,1.7,2.64
2024-10-21,ST005,SKU0001,6.42,187.0,0.0,187.0,86.31,80.22,106.79,1.72,2.29
2024-10-28,ST005,SKU0001,5.87,171.13,0.0,171.13,78.99,62.81,108.31,1.35,2.32
2024-11-04,ST005,SKU0001,6.51,189.66,0.0,189.66,87.54,73.03,116.63,1.57,2.5
2024-11-11,ST005,SKU0001,7.23,210.81,0.0,210.81,97.3,71.04,139.76,1.52,3.0
2024-11-18,ST005,SKU0001,7.61,221.71,0.0,221.71,102.33,86.59,135.12,1.86,2.9
2024-11-25,ST005,SKU0001,5.41,157.67,0.0,157.67,72.77,45.64,112.03,0.98,2.4
2024-12-02,ST005,SKU0001,9.44,274.97,0.0,274.97,126.91,103.48,171.48,2.22,3.68
2024-12-09,ST005,SKU0001,9.33,271.96,0.0,271.96,125.53,104.98,166.98,2.25,3.58
2024-12-16,ST005,SKU0001,9.71,282.83,0.0,282.83,130.54,122.97,159.86,2.64,3.43
2024-12-23,ST005,SKU0001,8.19,238.66,0.0,238.66,110.16,78.47,160.19,1.68,3.44
2024-12-30,ST005,SKU0001,8.21,239.24,0.0,239.24,110.43,96.14,143.1,2.06,3.07
2025-01-06,ST005,SKU0001,8.05,234.45,0.0,234.45,108.22,85.77,148.68,1.84,3.19
2025-01-13,ST005,SKU0001,4.9,142.74,0.0,142.74,65.89,43.14,99.61,0.93,2.14
2025-01-20,ST005,SKU0001,6.3,183.59,0.0,183.59,84.74,66.0,117.59,1.42,2.52
2025-01-27,ST005,SKU0001,6.66,193.98,0.0,193.98,89.54,75.52,118.46,1.62,2.54
2025-02-03,ST005,SKU0001,6.74,196.35,0.0,196.35,90.63,86.37,109.98,1.85,2.36
2025-02-10,ST005,SKU0001,6.43,187.43,0.0,187.43,86.51,64.53,122.9,1.38,2.64
2025-02-17,ST005,SKU0001,7.4,215.7,0.0,215.7,99.56,67.0,148.7,1.44,3.19
2025-02-24,ST005,SKU0001,7.33,213.52,0.0,213.52,98.55,83.81,129.71,1.8,2.78
2025-03-03,ST005,SKU0001,6.88,200.37,0.0,200.37,92.48,93.54,106.83,2.01,2.29
2025-03-10,ST005,SKU0001,6.48,188.75,0.0,188.75,87.12,92.57,96.18,1.99,2.06
2025-03-17,ST005,SKU0001,6.81,198.46,0.0,198.46,91.6,64.21,134.25,1.38,2.88
2025-03-24,ST005,SKU0001,7.06,205.69,0.0,205.69,94.94,68.62,137.08,1.47,2.94
2025-03-31,ST005,SKU0001,6.37,185.58,0.0,185.58,85.66,75.58,110.0,1.62,2.36
2025-04-07,ST005,SKU0001,7.47,217.58,0.0,217.58,100.43,77.52,140.06,1.66,3.0
2025-04-14,ST005,SKU0001,7.83,228.15,0.0,228.15,105.31,101.59,126.56,2.18,2.71
2025-04-21,ST005,SKU0001,8.21,239.14,0.0,239.14,110.38,98.97,140.17,2.12,3.01
2025-04-28,ST005,SKU0001,8.15,237.35,0.0,237.35,109.55,69.63,167.72,1.49,3.6
2025-05-05,ST005,SKU0001,6.73,196.2,0.0,196.2,90.56,67.5,128.7,1.45,2.76
2025-05-12,ST005,SKU0001,7.1,206.9,0.0,206.9,95.5,74.24,132.66,1.59,2.85
2025-05-19,ST005,SKU0001,6.86,199.91,0.0,199.91,92.27,96.26,103.65,2.06,2.22
2025-05-26,ST005,SKU0001,6.86,199.83,0.0,199.83,92.23,81.55,118.28,1.75,2.54
2025-06-02,ST005,SKU0001,6.8,198.29,0.0,198.29,91.53,77.57,120.72,1.66,2.59
2025-06-09,ST005,SKU0001,7.01,204.13,0.0,204.13,94.22,83.65,120.47,1.79,2.58
2025-06-16,ST005,SKU0001,7.98,232.5,0.0,232.5,107.32,109.22,123.28,2.34,2.64
2025-06-23,ST005,SKU0001,7.26,211.56,0.0,211.56,97.65,88.19,123.36,1.89,2.65
2025-06-30,ST005,SKU0001,6.03,175.81,0.0,175.81,81.15,67.34,108.47,1.44,2.33
2025-07-07,ST005,SKU0001,7.79,227.0,0.0,227.0,104.77,97.77,129.23,2.1,2.77
2025-07-14,ST005,SKU0001,7.18,209.16,0.0,209.16,96.54,90.3,118.86,1.94,2.55
2025-07-21,ST005,SKU0001,7.41,215.99,0.0,215.99,99.69,96.64,119.35,2.07,2.56
2025-07-28,ST005,SKU0001,7.24,211.06,0.0,211.06,97.42,78.01,133.05,1.67,2.85
2025-08-04,ST005,SKU0001,7.28,212.2,0.0,212.2,97.94,51.11,161.09,1.1,3.46
2025-08-11,ST005,SKU0001,7.32,213.35,0.0,213.35,98.48,43.73,169.62,0.94,3.64
2025-08-18,ST005,SKU0001,5.55,161.79,0.0,161.79,74.68,66.33,95.46,1.42,2.05
2025-08-25,ST005,SKU0001,7.4,215.67,0.0,215.67,99.55,71.02,144.65,1.52,3.1
2025-09-01,ST005,SKU0001,6.4,186.55,0.0,186.55,86.1,85.05,101.5,1.82,2.18
2025-09-08,ST005,SKU0001,6.59,192.13,0.0,192.13,88.68,95.98,96.15,2.06,2.06
2025-09-15,ST005,SKU0001,7.0,203.93,0.0,203.93,94.13,83.16,120.77,1.78,2.59
2025-09-22,ST005,SKU0001,8.36,243.56,0.0,243.56,112.42,95.95,147.61,2.06,3.17
2025-09-29,ST005,SKU0001,6.16,179.45,0.0,179.45,82.83,68.53,110.91,1.47,2.38
2025-10-06,ST005,SKU0001,6.97,203.11,0.0,203.11,93.75,64.82,138.28,1.39,2.97
2025-10-13,ST005,SKU0001,6.79,197.72,0.0,197.72,91.26,69.26,128.46,1.49,2.76
2025-10-20,ST005,SKU0001,7.78,226.61,0.0,226.61,104.59,88.18,138.43,1.89,2.97
2025-10-27,ST005,SKU0001,6.76,197.06,0.0,197.06,90.95,75.29,121.76,1.61,2.61
2025-11-03,ST005,SKU0001,7.19,209.44,0.0,209.44,96.67,87.6,121.84,1.88,2.61
2025-11-10,ST005,SKU0001,6.16,179.51,0.0,179.51,82.86,60.19,119.32,1.29,2.56
2025-11-17,ST005,SKU0001,7.93,231.02,0.0,231.02,106.63,84.73,146.29,1.82,3.14
2025-11-24,ST005,SKU0001,5.81,169.3,0.0,169.3,78.14,69.34,99.96,1.49,2.14
2025-12-01,ST005,SKU0001,9.98,290.68,0.0,290.68,134.17,90.36,200.32,1.94,4.3
2025-12-08,ST005,SKU0001,9.71,282.96,0.0,282.96,130.6,120.02,162.93,2.57,3.49
2025-12-15,ST005,SKU0001,9.87,287.74,0.0,287.74,132.81,120.56,167.18,2.59,3.59
2025-12-22,ST005,SKU0001,7.86,228.97,0.0,228.97,105.68,92.49,136.48,1.98,2.93
2025-12-29,ST005,SKU0001,9.11,265.37,0.0,265.37,122.49,96.4,168.97,2.07,3.62
2026-01-05,ST005,SKU0001,7.73,225.29,0.0,225.29,103.99,103.94,121.35,2.23,2.6
2026-01-12,ST005,SKU0001,8.51,247.9,0.0,247.9,114.42,112.33,135.57,2.41,2.91
2026-01-19,ST005,SKU0001,6.91,201.29,0.0,201.29,92.91,81.53,119.76,1.75,2.57
2026-01-26,ST005,SKU0001,7.64,222.75,0.0,222.75,102.81,87.64,135.11,1.88,2.9
2026-02-02,ST005,SKU0001,7.11,207.18,0.0,207.18,95.63,88.8,118.39,1.9,2.54
2026-02-09,ST005,SKU0001,6.95,202.53,0.0,202.53,93.48,71.07,131.45,1.52,2.82
2026-02-16,ST005,SKU0001,6.65,193.83,0.0,193.83,89.47,81.24,112.6,1.74,2.42
2026-02-23,ST005,SKU0001,7.0,204.05,0.0,204.05,94.18,82.52,121.53,1.77,2.61
2026-03-02,ST005,SKU0001,7.56,220.38,0.0,220.38,101.72,81.25,139.14,1.74,2.98
2026-03-09,ST005,SKU0001,7.64,222.49,0.0,222.49,102.69,90.41,132.08,1.94,2.83
2026-03-16,ST005,SKU0001,5.96,173.75,0.0,173.75,80.2,79.84,93.91,1.71,2.01
2026-03-23,ST005,SKU0001,6.58,191.72,0.0,191.72,88.49,58.41,133.32,1.25,2.86
2026-03-30,ST005,SKU0001,6.12,178.4,0.0,178.4,82.34,60.0,118.4,1.29,2.54
2026-04-06,ST005,SKU0001,7.04,205.26,0.0,205.26,94.74,76.71,128.55,1.65,2.76
2026-04-13,ST005,SKU0001,6.72,195.74,0.0,195.74,90.34,81.89,113.84,1.76,2.44
2026-04-20,ST005,SKU0001,7.29,212.3,0.0,212.3,97.99,85.6,126.7,1.84,2.72
2026-04-27,ST005,SKU0001,7.34,214.01,0.0,214.01,98.78,89.5,124.51,1.92,2.67
2026-05-04,ST005,SKU0001,5.23,152.38,0.0,152.38,70.33,56.26,96.13,1.21,2.06
2026-05-11,ST005,SKU0001,5.17,150.61,0.0,150.61,69.52,58.62,91.99,1.26,1.97
2026-05-18,ST005,SKU0001,7.0,203.87,0.0,203.87,94.1,89.64,114.23,1.92,2.45
2026-05-25,ST005,SKU0001,8.0,233.05,0.0,233.05,107.57,92.65,140.4,1.99,3.01
2026-06-01,ST005,SKU0001,6.58,191.73,0.0,191.73,88.5,78.93,112.8,1.69,2.42
2026-06-08,ST005,SKU0001,6.56,191.06,0.0,191.06,88.19,74.0,117.06,1.59,2.51
2026-06-15,ST005,SKU0001,7.83,228.12,0.0,228.12,105.29,82.01,146.11,1.76,3.13
2026-06-22,ST005,SKU0001,7.68,223.7,0.0,223.7,103.25,94.24,129.46,2.02,2.78
2024-07-01,ST006,SKU0001,6.2,180.61,0.0,180.61,83.36,58.15,122.46,1.25,2.63
2024-07-08,ST006,SKU0001,7.59,221.08,0.0,221.08,102.04,61.55,159.53,1.32,3.42
2024-07-15,ST006,SKU0001,6.36,185.32,0.0,185.32,85.54,42.68,142.64,0.92,3.06
