date_key,store_id,product_id,stock_on_hand_units,stock_on_hand_cost,stock_on_hand_retail,stock_age_weeks,units_received
2026-05-04,ST004,SKU0001,88.03,1184.06,2565.31,2,0
2026-05-11,ST004,SKU0001,80.8,1086.82,2354.65,3,0
2026-05-18,ST004,SKU0001,74.21,998.11,2162.45,4,0
2026-05-25,ST004,SKU0001,68.19,917.09,1986.91,5,0
2026-06-01,ST004,SKU0001,62.75,843.97,1828.51,6,0
2026-06-08,ST004,SKU0001,55.72,749.47,1623.77,7,0
2026-06-15,ST004,SKU0001,47.7,641.61,1390.07,8,0
2026-06-22,ST004,SKU0001,101.37,1363.43,2953.94,1,61
2024-07-01,ST005,SKU0001,54.95,739.04,1601.17,1,0
2024-07-08,ST005,SKU0001,48.58,653.4,1415.61,2,0
2024-07-15,ST005,SKU0001,41.85,562.93,1219.62,3,0
2024-07-22,ST005,SKU0001,33.31,448.03,970.67,4,0
2024-07-29,ST005,SKU0001,24.71,332.35,720.05,5,0
2024-08-05,ST005,SKU0001,16.24,218.39,473.15,6,0
2024-08-12,ST005,SKU0001,9.13,122.76,265.96,7,0
2024-08-19,ST005,SKU0001,60.46,813.14,1761.71,1,61
2024-08-26,ST005,SKU0001,54.05,726.98,1575.04,2,0
2024-09-02,ST005,SKU0001,47.35,636.92,1379.92,3,0
2024-09-09,ST005,SKU0001,39.59,532.51,1153.7,4,0
2024-09-16,ST005,SKU0001,32.36,435.21,942.9,5,0
2024-09-23,ST005,SKU0001,25.07,337.26,730.68,6,0
2024-09-30,ST005,SKU0001,19.7,264.99,574.11,7,0
2024-10-07,ST005,SKU0001,13.53,181.94,394.17,8,0
2024-10-14,ST005,SKU0001,67.58,908.9,1969.16,1,61
2024-10-21,ST005,SKU0001,61.16,822.58,1782.16,2,0
2024-10-28,ST005,SKU0001,55.29,743.59,1611.03,3,0
2024-11-04,ST005,SKU0001,48.78,656.05,1421.36,4,0
2024-11-11,ST005,SKU0001,41.54,558.75,1210.56,5,0
2024-11-18,ST005,SKU0001,33.93,456.42,988.85,6,0
2024-11-25,ST005,SKU0001,28.52,383.64,831.18,7,0
2024-12-02,ST005,SKU0001,19.09,256.73,556.21,8,0
2024-12-09,ST005,SKU0001,70.75,951.65,2061.8,1,61
2024-12-16,ST005,SKU0001,61.05,821.11,1778.97,2,0
2024-12-23,ST005,SKU0001,52.86,710.96,1540.32,3,0
2024-12-30,ST005,SKU0001,44.65,600.53,1301.07,4,0
2025-01-06,ST005,SKU0001,36.6,492.31,1066.62,5,0
2025-01-13,ST005,SKU0001,31.7,426.43,923.87,6,0
2025-01-20,ST005,SKU0001,25.4,341.69,740.28,7,0
2025-01-27,ST005,SKU0001,18.75,252.15,546.3,8,0
2025-02-03,ST005,SKU0001,73.01,981.98,2127.49,1,61
2025-02-10,ST005,SKU0001,66.58,895.46,1940.06,2,0
2025-02-17,ST005,SKU0001,59.17,795.9,1724.36,3,0
2025-02-24,ST005,SKU0001,51.85,697.35,1510.84,4,0
2025-03-03,ST005,SKU0001,44.97,604.87,1310.47,5,0
2025-03-10,ST005,SKU0001,38.49,517.75,1121.72,6,0
2025-03-17,ST005,SKU0001,31.68,426.14,923.26,7,0
2025-03-24,ST005,SKU0001,24.62,331.2,717.56,8,0
2025-03-31,ST005,SKU0001,79.26,1066.0,2309.53,1,61
2025-04-07,ST005,SKU0001,71.79,965.57,2091.95,2,0
2025-04-14,ST005,SKU0001,63.96,860.26,1863.8,3,0
2025-04-21,ST005,SKU0001,55.75,749.89,1624.66,4,0
2025-04-28,ST005,SKU0001,47.61,640.33,1387.31,5,0
2025-05-05,ST005,SKU0001,40.88,549.77,1191.11,6,0
2025-05-12,ST005,SKU0001,33.78,454.28,984.21,7,0
2025-05-19,ST005,SKU0001,26.91,362.0,784.3,8,0
2025-05-26,ST005,SKU0001,81.06,1090.22,2362.01,1,61
2025-06-02,ST005,SKU0001,74.25,998.7,2163.72,2,0
2025-06-09,ST005,SKU0001,67.25,904.48,1959.59,3,0
2025-06-16,ST005,SKU0001,59.27,797.16,1727.08,4,0
2025-06-23,ST005,SKU0001,52.01,699.51,1515.53,5,0
2025-06-30,ST005,SKU0001,45.98,618.37,1339.72,6,0
2025-07-07,ST005,SKU0001,38.19,513.59,1112.72,7,0
2025-07-14,ST005,SKU0001,31.01,417.05,903.56,8,0
2025-07-21,ST005,SKU0001,84.6,1137.81,2465.11,1,61
2025-07-28,ST005,SKU0001,77.35,1040.39,2254.05,2,0
2025-08-04,ST005,SKU0001,70.07,942.44,2041.84,3,0
2025-08-11,ST005,SKU0001,62.75,843.97,1828.49,4,0
2025-08-18,ST005,SKU0001,57.2,769.29,1666.7,5,0
2025-08-25,ST005,SKU0001,49.8,669.74,1451.03,6,0
2025-09-01,ST005,SKU0001,43.39,583.64,1264.48,7,0
2025-09-08,ST005,SKU0001,36.8,494.96,1072.35,8,0
2025-09-15,ST005,SKU0001,90.8,1221.28,2645.96,1,61
2025-09-22,ST005,SKU0001,82.44,1108.86,2402.4,2,0
2025-09-29,ST005,SKU0001,76.29,1026.04,2222.95,3,0
2025-10-06,ST005,SKU0001,69.32,932.29,2019.84,4,0
2025-10-13,ST005,SKU0001,62.53,841.03,1822.13,5,0
2025-10-20,ST005,SKU0001,54.75,736.44,1595.52,6,0
2025-10-27,ST005,SKU0001,47.99,645.48,1398.46,7,0
2025-11-03,ST005,SKU0001,40.8,548.81,1189.02,8,0
2025-11-10,ST005,SKU0001,95.64,1286.41,2787.05,1,61
2025-11-17,ST005,SKU0001,87.72,1179.77,2556.03,2,0
2025-11-24,ST005,SKU0001,81.91,1101.63,2386.73,3,0
2025-12-01,ST005,SKU0001,71.93,967.46,2096.05,4,0
2025-12-08,ST005,SKU0001,62.22,836.86,1813.09,5,0
2025-12-15,ST005,SKU0001,52.35,704.05,1525.35,6,0
2025-12-22,ST005,SKU0001,44.49,598.36,1296.38,7,0
2025-12-29,ST005,SKU0001,35.38,475.88,1031.01,8,0
2026-01-05,ST005,SKU0001,88.65,1192.34,2583.26,1,61
2026-01-12,ST005,SKU0001,80.14,1077.92,2335.35,2,0
2026-01-19,ST005,SKU0001,73.23,985.01,2134.06,3,0
2026-01-26,ST005,SKU0001,65.59,882.19,1911.31,4,0
2026-02-02,ST005,SKU0001,58.48,786.57,1704.13,5,0
2026-02-09,ST005,SKU0001,51.53,693.09,1501.6,6,0
2026-02-16,ST005,SKU0001,44.88,603.62,1307.77,7,0
2026-02-23,ST005,SKU0001,37.88,509.44,1103.71,8,0
2026-03-02,ST005,SKU0001,91.31,1228.16,2660.87,1,61
2026-03-09,ST005,SKU0001,83.68,1125.47,2438.38,2,0
2026-03-16,ST005,SKU0001,77.72,1045.27,2264.62,3,0
2026-03-23,ST005,SKU0001,71.14,956.78,2072.9,4,0
2026-03-30,ST005,SKU0001,65.01,874.44,1894.5,5,0
2026-04-06,ST005,SKU0001,57.97,779.7,1689.25,6,0
2026-04-13,ST005,SKU0001,51.25,689.35,1493.51,7,0
2026-04-20,ST005,SKU0001,43.97,591.36,1281.21,8,0
2026-04-27,ST005,SKU0001,97.62,1313.03,2844.74,1,61
2026-05-04,ST005,SKU0001,92.39,1242.7,2692.36,2,0
2026-05-11,ST005,SKU0001,87.23,1173.18,2541.74,3,0
2026-05-18,ST005,SKU0001,80.23,1079.08,2337.88,4,0
2026-05-25,ST005,SKU0001,72.23,971.51,2104.83,5,0
2026-06-01,ST005,SKU0001,65.65,883.02,1913.09,6,0
2026-06-08,ST005,SKU0001,59.1,794.83,1722.04,7,0
2026-06-15,ST005,SKU0001,51.27,689.54,1493.92,8,0
2026-06-22,ST005,SKU0001,104.59,1406.74,3047.76,1,61
2024-07-01,ST006,SKU0001,54.8,737.09,1596.93,1,0
2024-07-08,ST006,SKU0001,47.22,635.04,1375.85,2,0
2024-07-15,ST006,SKU0001,40.86,549.51,1190.53,3,0
2024-07-22,ST006,SKU0001,34.31,461.43,999.71,4,0
2024-07-29,ST006,SKU0001,28.11,378.08,819.12,5,0
2024-08-05,ST006,SKU0001,22.15,297.96,645.54,6,0
2024-08-12,ST006,SKU0001,15.06,202.57,438.88,7,0
2024-08-19,ST006,SKU0001,70.22,944.43,2046.15,1,61
2024-08-26,ST006,SKU0001,63.09,848.59,1838.5,2,0
2024-09-02,ST006,SKU0001,55.99,753.1,1631.62,3,0
2024-09-09,ST006,SKU0001,49.12,660.69,1431.41,4,0
2024-09-16,ST006,SKU0001,42.51,571.69,1238.6,5,0
2024-09-23,ST006,SKU0001,36.05,484.82,1050.39,6,0
2024-09-30,ST006,SKU0001,29.95,402.78,872.65,7,0
2024-10-07,ST006,SKU0001,21.73,292.31,633.3,8,0
2024-10-14,ST006,SKU0001,75.9,1020.83,2211.68,1,61
2024-10-21,ST006,SKU0001,69.09,929.27,2013.31,2,0
2024-10-28,ST006,SKU0001,62.86,845.44,1831.67,3,0
2024-11-04,ST006,SKU0001,54.75,736.38,1595.41,4,0
2024-11-11,ST006,SKU0001,48.24,648.86,1405.79,5,0
2024-11-18,ST006,SKU0001,41.04,551.96,1195.84,6,0
2024-11-25,ST006,SKU0001,33.67,452.92,981.27,7,0
2024-12-02,ST006,SKU0001,24.1,324.13,702.25,8,0
2024-12-09,ST006,SKU0001,77.23,1038.81,2250.62,1,61
2024-12-16,ST006,SKU0001,67.04,901.74,1953.66,2,0
2024-12-23,ST006,SKU0001,58.27,783.73,1697.98,3,0
2024-12-30,ST006,SKU0001,47.92,644.5,1396.34,4,0
2025-01-06,ST006,SKU0001,41.47,557.76,1208.42,5,0
2025-01-13,ST006,SKU0001,33.14,445.77,965.78,6,0
2025-01-20,ST006,SKU0001,25.33,340.62,737.97,7,0
2025-01-27,ST006,SKU0001,17.38,233.7,506.33,8,0
2025-02-03,ST006,SKU0001,70.87,953.24,2065.24,1,61
2025-02-10,ST006,SKU0001,64.79,871.49,1888.12,2,0
2025-02-17,ST006,SKU0001,58.93,792.66,1717.33,3,0
2025-02-24,ST006,SKU0001,50.84,683.78,1481.44,4,0
2025-03-03,ST006,SKU0001,42.59,572.83,1241.05,5,0
2025-03-10,ST006,SKU0001,36.56,491.7,1065.28,6,0
2025-03-17,ST006,SKU0001,29.47,396.39,858.8,7,0
2025-03-24,ST006,SKU0001,21.52,289.43,627.07,8,0
2025-03-31,ST006,SKU0001,75.22,1011.76,2192.01,1,61
2025-04-07,ST006,SKU0001,67.85,912.52,1977.01,2,0
2025-04-14,ST006,SKU0001,61.48,826.84,1791.39,3,0
2025-04-21,ST006,SKU0001,54.63,734.77,1591.91,4,0
2025-04-28,ST006,SKU0001,46.14,620.61,1344.58,5,0
2025-05-05,ST006,SKU0001,39.35,529.21,1146.57,6,0
2025-05-12,ST006,SKU0001,33.1,445.17,964.47,7,0
2025-05-19,ST006,SKU0001,26.67,358.77,777.28,8,0
2025-05-26,ST006,SKU0001,80.81,1086.93,2354.88,1,61
2025-06-02,ST006,SKU0001,73.76,992.08,2149.39,2,0
2025-06-09,ST006,SKU0001,66.84,898.94,1947.58,3,0
2025-06-16,ST006,SKU0001,58.39,785.37,1701.53,4,0
2025-06-23,ST006,SKU0001,53.07,713.83,1546.54,5,0
2025-06-30,ST006,SKU0001,46.06,619.52,1342.21,6,0
2025-07-07,ST006,SKU0001,38.66,520.02,1126.65,7,0
2025-07-14,ST006,SKU0001,30.81,414.36,897.72,8,0
2025-07-21,ST006,SKU0001,84.65,1138.58,2466.78,1,61
2025-07-28,ST006,SKU0001,77.42,1041.35,2256.13,2,0
2025-08-04,ST006,SKU0001,69.84,939.31,2035.06,3,0
2025-08-11,ST006,SKU0001,62.84,845.15,1831.05,4,0
2025-08-18,ST006,SKU0001,57.9,778.69,1687.06,5,0
2025-08-25,ST006,SKU0001,51.89,697.95,1512.14,6,0
2025-09-01,ST006,SKU0001,45.11,606.68,1314.39,7,0
2025-09-08,ST006,SKU0001,38.93,523.66,1134.53,8,0
2025-09-15,ST006,SKU0001,90.87,1222.19,2647.93,1,61
2025-09-22,ST006,SKU0001,84.22,1132.7,2454.03,2,0
2025-09-29,ST006,SKU0001,78.18,1051.53,2278.18,3,0
2025-10-06,ST006,SKU0001,71.28,958.7,2077.06,4,0
2025-10-13,ST006,SKU0001,64.35,865.51,1875.16,5,0
2025-10-20,ST006,SKU0001,57.99,779.97,1689.83,6,0
2025-10-27,ST006,SKU0001,50.68,681.68,1476.89,7,0
2025-11-03,ST006,SKU0001,44.79,602.45,1305.23,8,0
2025-11-10,ST006,SKU0001,99.46,1337.79,2898.38,1,61
2025-11-17,ST006,SKU0001,92.47,1243.76,2694.66,2,0
2025-11-24,ST006,SKU0001,85.74,1153.18,2498.42,3,0
2025-12-01,ST006,SKU0001,75.59,1016.73,2202.79,4,0
2025-12-08,ST006,SKU0001,64.41,866.26,1876.8,5,0
2025-12-15,ST006,SKU0001,55.25,743.08,1609.91,6,0
2025-12-22,ST006,SKU0001,43.6,586.48,1270.63,7,0
2025-12-29,ST006,SKU0001,35.55,478.11,1035.84,8,0
2026-01-05,ST006,SKU0001,88.3,1187.63,2573.05,1,61
2026-01-12,ST006,SKU0001,82.41,1108.42,2401.44,2,0
2026-01-19,ST006,SKU0001,75.06,1009.52,2187.18,3,0
2026-01-26,ST006,SKU0001,68.6,922.72,1999.12,4,0
2026-02-02,ST006,SKU0001,62.2,836.62,1812.58,5,0
2026-02-09,ST006,SKU0001,53.29,716.69,1552.75,6,0
2026-02-16,ST006,SKU0001,45.54,612.53,1327.06,7,0
2026-02-23,ST006,SKU0001,38.7,520.48,1127.64,8,0
2026-03-02,ST006,SKU0001,94.92,1276.74,2766.1,1,61
2026-03-09,ST006,SKU0001,89.45,1203.04,2606.44,2,0
2026-03-16,ST006,SKU0001,83.45,1122.4,2431.72,3,0
2026-03-23,ST006,SKU0001,76.49,1028.75,2228.83,4,0
2026-03-30,ST006,SKU0001,69.14,929.96,2014.79,5,0
2026-04-06,ST006,SKU0001,62.9,845.98,1832.86,6,0
2026-04-13,ST006,SKU0001,55.29,743.6,1611.04,7,0
2026-04-20,ST006,SKU0001,47.82,643.13,1393.37,8,0
2026-04-27,ST006,SKU0001,102.28,1375.64,2980.38,1,61
2026-05-04,ST006,SKU0001,96.27,1294.87,2805.38,2,0
2026-05-11,ST006,SKU0001,89.0,1197.02,2593.4,3,0
2026-05-18,ST006,SKU0001,81.98,1102.57,2388.77,4,0
2026-05-25,ST006,SKU0001,74.46,1001.44,2169.66,5,0
2026-06-01,ST006,SKU0001,66.38,892.86,1934.42,6,0
2026-06-08,ST006,SKU0001,57.97,779.69,1689.23,7,0
2026-06-15,ST006,SKU0001,50.09,673.73,1459.67,8,0
2026-06-22,ST006,SKU0001,104.44,1404.69,3043.32,1,61
2024-07-01,ST007,SKU0001,54.14,728.24,1577.76,1,0
2024-07-08,ST007,SKU0001,46.33,623.16,1350.1,2,0
2024-07-15,ST007,SKU0001,40.0,538.01,1165.63,3,0
2024-07-22,ST007,SKU0001,33.61,452.06,979.4,4,0
2024-07-29,ST007,SKU0001,25.96,349.16,756.47,5,0
2024-08-05,ST007,SKU0001,17.5,235.35,509.9,6,0
2024-08-12,ST007,SKU0001,9.66,129.91,281.46,7,0
2024-08-19,ST007,SKU0001,62.99,847.22,1835.54,1,61
2024-08-26,ST007,SKU0001,56.03,753.63,1632.78,2,0
2024-09-02,ST007,SKU0001,49.73,668.93,1449.26,3,0
2024-09-09,ST007,SKU0001,42.19,567.43,1229.37,4,0
2024-09-16,ST007,SKU0001,33.9,455.92,987.76,5,0
2024-09-23,ST007,SKU0001,27.21,366.0,792.96,6,0
2024-09-30,ST007,SKU0001,20.74,278.9,604.25,7,0
2024-10-07,ST007,SKU0001,14.24,191.52,414.95,8,0
2024-10-14,ST007,SKU0001,67.93,913.72,1979.6,1,61
2024-10-21,ST007,SKU0001,59.93,806.08,1746.41,2,0
2024-10-28,ST007,SKU0001,54.62,734.69,1591.73,3,0
2024-11-04,ST007,SKU0001,47.57,639.85,1386.27,4,0
2024-11-11,ST007,SKU0001,41.69,560.69,1214.75,5,0
2024-11-18,ST007,SKU0001,33.0,443.9,961.73,6,0
2024-11-25,ST007,SKU0001,25.86,347.84,753.6,7,0
2024-12-02,ST007,SKU0001,16.86,226.75,491.27,8,0
2024-12-09,ST007,SKU0001,68.12,916.17,1984.92,1,61
2024-12-16,ST007,SKU0001,60.45,813.1,1761.61,2,0
2024-12-23,ST007,SKU0001,52.32,703.65,1524.49,3,0
2024-12-30,ST007,SKU0001,42.81,575.73,1247.35,4,0
2025-01-06,ST007,SKU0001,35.29,474.64,1028.33,5,0
2025-01-13,ST007,SKU0001,28.5,383.33,830.5,6,0
2025-01-20,ST007,SKU0001,22.34,300.44,650.91,7,0
2025-01-27,ST007,SKU0001,17.67,237.67,514.93,8,0
2025-02-03,ST007,SKU0001,72.66,977.3,2117.37,1,61
2025-02-10,ST007,SKU0001,66.23,890.78,1929.91,2,0
2025-02-17,ST007,SKU0001,58.75,790.24,1712.09,3,0
2025-02-24,ST007,SKU0001,51.92,698.38,1513.08,4,0
2025-03-03,ST007,SKU0001,46.17,621.01,1345.45,5,0
2025-03-10,ST007,SKU0001,39.81,535.46,1160.09,6,0
2025-03-17,ST007,SKU0001,32.83,441.56,956.65,7,0
2025-03-24,ST007,SKU0001,25.64,344.82,747.07,8,0
2025-03-31,ST007,SKU0001,79.39,1067.81,2313.46,1,61
2025-04-07,ST007,SKU0001,72.5,975.06,2112.51,2,0
2025-04-14,ST007,SKU0001,67.07,902.13,1954.5,3,0
2025-04-21,ST007,SKU0001,59.34,798.08,1729.06,4,0
2025-04-28,ST007,SKU0001,51.99,699.27,1515.0,5,0
2025-05-05,ST007,SKU0001,44.6,599.83,1299.55,6,0
2025-05-12,ST007,SKU0001,35.32,475.05,1029.22,7,0
2025-05-19,ST007,SKU0001,28.99,389.92,844.77,8,0
2025-05-26,ST007,SKU0001,82.62,1111.26,2407.58,1,61
2025-06-02,ST007,SKU0001,76.49,1028.77,2228.87,2,0
2025-06-09,ST007,SKU0001,69.21,930.93,2016.89,3,0
2025-06-16,ST007,SKU0001,61.44,826.43,1790.49,4,0
2025-06-23,ST007,SKU0001,54.66,735.14,1592.7,5,0
2025-06-30,ST007,SKU0001,48.74,655.58,1420.35,6,0
2025-07-07,ST007,SKU0001,40.14,539.82,1169.54,7,0
2025-07-14,ST007,SKU0001,33.45,449.92,974.77,8,0
2025-07-21,ST007,SKU0001,87.8,1180.86,2558.37,1,61
2025-07-28,ST007,SKU0001,81.11,1090.97,2363.64,2,0
2025-08-04,ST007,SKU0001,75.57,1016.41,2202.09,3,0
2025-08-11,ST007,SKU0001,68.89,926.55,2007.4,4,0
2025-08-18,ST007,SKU0001,62.83,845.13,1831.01,5,0
2025-08-25,ST007,SKU0001,54.79,736.91,1596.54,6,0
2025-09-01,ST007,SKU0001,49.06,659.87,1429.63,7,0
2025-09-08,ST007,SKU0001,41.72,561.14,1215.74,8,0
2025-09-15,ST007,SKU0001,95.74,1287.72,2789.9,1,61
2025-09-22,ST007,SKU0001,88.27,1187.29,2572.31,2,0
2025-09-29,ST007,SKU0001,81.03,1089.85,2361.2,3,0
2025-10-06,ST007,SKU0001,73.0,981.84,2127.21,4,0
2025-10-13,ST007,SKU0001,66.27,891.28,1931.0,5,0
2025-10-20,ST007,SKU0001,60.74,816.93,1769.91,6,0
2025-10-27,ST007,SKU0001,52.69,708.67,1535.36,7,0
2025-11-03,ST007,SKU0001,45.41,610.72,1323.15,8,0
2025-11-10,ST007,SKU0001,99.97,1344.61,2913.15,1,61
2025-11-17,ST007,SKU0001,93.43,1256.59,2722.45,2,0
2025-11-24,ST007,SKU0001,88.0,1183.58,2564.28,3,0
2025-12-01,ST007,SKU0001,77.87,1047.29,2268.99,4,0
2025-12-08,ST007,SKU0001,67.76,911.4,1974.6,5,0
2025-12-15,ST007,SKU0001,56.97,766.27,1660.15,6,0
2025-12-22,ST007,SKU0001,47.75,642.28,1391.52,7,0
2025-12-29,ST007,SKU0001,38.96,524.03,1135.33,8,0
2026-01-05,ST007,SKU0001,92.75,1247.44,2702.63,1,61
2026-01-12,ST007,SKU0001,85.75,1153.39,2498.86,2,0
2026-01-19,ST007,SKU0001,79.11,1063.97,2305.14,3,0
2026-01-26,ST007,SKU0001,73.42,987.53,2139.53,4,0
2026-02-02,ST007,SKU0001,65.27,877.93,1902.07,5,0
2026-02-09,ST007,SKU0001,56.4,758.59,1643.52,6,0
2026-02-16,ST007,SKU0001,48.59,653.47,1415.77,7,0
2026-02-23,ST007,SKU0001,41.77,561.78,1217.11,8,0
2026-03-02,ST007,SKU0001,95.44,1283.66,2781.11,1,61
2026-03-09,ST007,SKU0001,88.29,1187.46,2572.69,2,0
2026-03-16,ST007,SKU0001,80.59,1084.0,2348.53,3,0
2026-03-23,ST007,SKU0001,73.04,982.45,2128.53,4,0
2026-03-30,ST007,SKU0001,66.27,891.36,1931.18,5,0
2026-04-06,ST007,SKU0001,60.0,807.02,1748.45,6,0
2026-04-13,ST007,SKU0001,52.8,710.2,1538.67,7,0
2026-04-20,ST007,SKU0001,46.17,621.02,1345.46,8,0
2026-04-27,ST007,SKU0001,101.22,1361.41,2949.55,1,61
2026-05-04,ST007,SKU0001,94.78,1274.77,2761.84,2,0
2026-05-11,ST007,SKU0001,88.95,1196.33,2591.9,3,0
2026-05-18,ST007,SKU0001,82.07,1103.81,2391.45,4,0
2026-05-25,ST007,SKU0001,73.11,983.38,2130.54,5,0
2026-06-01,ST007,SKU0001,66.37,892.69,1934.06,6,0
2026-06-08,ST007,SKU0001,59.64,802.22,1738.05,7,0
2026-06-15,ST007,SKU0001,52.73,709.26,1536.65,8,0
2026-06-22,ST007,SKU0001,105.5,1418.99,3074.29,1,61
2024-07-01,ST008,SKU0001,52.07,700.32,1517.27,1,0
2024-07-08,ST008,SKU0001,43.57,586.0,1269.59,2,0
2024-07-15,ST008,SKU0001,35.76,480.97,1042.04,3,0
2024-07-22,ST008,SKU0001,29.48,396.46,858.96,4,0
2024-07-29,ST008,SKU0001,21.65,291.15,630.78,5,0
2024-08-05,ST008,SKU0001,15.73,211.53,458.29,6,0
2024-08-12,ST008,SKU0001,9.93,133.5,289.24,7,0
2024-08-19,ST008,SKU0001,63.83,858.57,1860.12,1,61
2024-08-26,ST008,SKU0001,56.85,764.57,1656.47,2,0
2024-09-02,ST008,SKU0001,50.01,672.57,1457.16,3,0
2024-09-09,ST008,SKU0001,41.24,554.74,1201.87,4,0
2024-09-16,ST008,SKU0001,34.57,465.01,1007.46,5,0
2024-09-23,ST008,SKU0001,27.2,365.77,792.46,6,0
2024-09-30,ST008,SKU0001,20.1,270.33,585.68,7,0
2024-10-07,ST008,SKU0001,12.45,167.39,362.66,8,0
2024-10-14,ST008,SKU0001,65.71,883.77,1914.73,1,61
2024-10-21,ST008,SKU0001,58.43,785.91,1702.71,2,0
2024-10-28,ST008,SKU0001,51.95,698.73,1513.82,3,0
2024-11-04,ST008,SKU0001,45.47,611.61,1325.08,4,0
2024-11-11,ST008,SKU0001,38.77,521.45,1129.75,5,0
2024-11-18,ST008,SKU0001,31.5,423.66,917.87,6,0
2024-11-25,ST008,SKU0001,23.9,321.46,696.46,7,0
2024-12-02,ST008,SKU0001,15.09,203.0,439.8,8,0
2024-12-09,ST008,SKU0001,65.14,876.13,1898.18,1,61
2024-12-16,ST008,SKU0001,55.93,752.26,1629.81,2,0
2024-12-23,ST008,SKU0001,48.87,657.3,1424.06,3,0
2024-12-30,ST008,SKU0001,37.15,499.73,1082.68,4,0
2025-01-06,ST008,SKU0001,30.1,404.81,877.04,5,0
2025-01-13,ST008,SKU0001,22.35,300.54,651.14,6,0
2025-01-20,ST008,SKU0001,16.76,225.4,488.34,7,0
2025-01-27,ST008,SKU0001,10.36,139.33,301.86,8,0
2025-02-03,ST008,SKU0001,64.62,869.19,1883.13,1,61
2025-02-10,ST008,SKU0001,58.69,789.36,1710.19,2,0
2025-02-17,ST008,SKU0001,51.89,697.86,1511.94,3,0
2025-02-24,ST008,SKU0001,45.24,608.5,1318.35,4,0
2025-03-03,ST008,SKU0001,37.24,500.81,1085.03,5,0
2025-03-10,ST008,SKU0001,32.03,430.78,933.31,6,0
2025-03-17,ST008,SKU0001,24.56,330.36,715.73,7,0
2025-03-24,ST008,SKU0001,16.74,225.12,487.73,8,0
2025-03-31,ST008,SKU0001,69.05,928.72,2012.12,1,61
2025-04-07,ST008,SKU0001,61.42,826.11,1789.8,2,0
2025-04-14,ST008,SKU0001,55.2,742.47,1608.59,3,0
2025-04-21,ST008,SKU0001,48.42,651.27,1411.0,4,0
2025-04-28,ST008,SKU0001,41.22,554.44,1201.22,5,0
2025-05-05,ST008,SKU0001,33.08,444.88,963.85,6,0
2025-05-12,ST008,SKU0001,27.57,370.85,803.46,7,0
2025-05-19,ST008,SKU0001,20.11,270.47,585.99,8,0
2025-05-26,ST008,SKU0001,75.43,1014.48,2197.91,1,61
2025-06-02,ST008,SKU0001,68.91,926.9,2008.17,2,0
2025-06-09,ST008,SKU0001,63.07,848.29,1837.86,3,0
2025-06-16,ST008,SKU0001,56.68,762.38,1651.72,4,0
2025-06-23,ST008,SKU0001,49.0,659.08,1427.93,5,0
2025-06-30,ST008,SKU0001,42.33,569.36,1233.55,6,0
2025-07-07,ST008,SKU0001,36.02,484.44,1049.56,7,0
2025-07-14,ST008,SKU0001,29.81,400.91,868.59,8,0
2025-07-21,ST008,SKU0001,84.78,1140.36,2470.63,1,61
2025-07-28,ST008,SKU0001,77.17,1037.96,2248.79,2,0
2025-08-04,ST008,SKU0001,70.15,943.53,2044.19,3,0
2025-08-11,ST008,SKU0001,62.86,845.52,1831.85,4,0
2025-08-18,ST008,SKU0001,57.08,767.79,1663.46,5,0
2025-08-25,ST008,SKU0001,50.06,673.31,1458.76,6,0
2025-09-01,ST008,SKU0001,44.92,604.18,1308.97,7,0
2025-09-08,ST008,SKU0001,36.92,496.59,1075.87,8,0
2025-09-15,ST008,SKU0001,90.46,1216.67,2635.97,1,61
2025-09-22,ST008,SKU0001,83.56,1123.87,2434.91,2,0
2025-09-29,ST008,SKU0001,78.53,1056.2,2288.31,3,0
2025-10-06,ST008,SKU0001,72.36,973.18,2108.44,4,0
2025-10-13,ST008,SKU0001,66.52,894.7,1938.4,5,0
2025-10-20,ST008,SKU0001,59.67,802.51,1738.67,6,0
2025-10-27,ST008,SKU0001,52.35,704.09,1525.44,7,0
2025-11-03,ST008,SKU0001,45.08,606.32,1313.61,8,0
2025-11-10,ST008,SKU0001,97.75,1314.79,2848.55,1,61
2025-11-17,ST008,SKU0001,90.8,1221.26,2645.91,2,0
2025-11-24,ST008,SKU0001,82.74,1112.82,2410.98,3,0
2025-12-01,ST008,SKU0001,73.64,990.49,2145.93,4,0
2025-12-08,ST008,SKU0001,63.62,855.63,1853.77,5,0
2025-12-15,ST008,SKU0001,54.41,731.85,1585.59,6,0
2025-12-22,ST008,SKU0001,44.64,600.35,1300.69,7,0
2025-12-29,ST008,SKU0001,35.23,473.9,1026.72,8,0
2026-01-05,ST008,SKU0001,89.8,1207.86,2616.88,1,61
2026-01-12,ST008,SKU0001,80.36,1080.79,2341.57,2,0
2026-01-19,ST008,SKU0001,73.08,982.97,2129.66,3,0
2026-01-26,ST008,SKU0001,65.6,882.3,1911.54,4,0
2026-02-02,ST008,SKU0001,57.96,779.54,1688.92,5,0
2026-02-09,ST008,SKU0001,50.8,683.22,1480.23,6,0
2026-02-16,ST008,SKU0001,45.77,615.56,1333.63,7,0
2026-02-23,ST008,SKU0001,38.45,517.17,1120.47,8,0
2026-03-02,ST008,SKU0001,93.48,1257.25,2723.89,1,61
2026-03-09,ST008,SKU0001,86.35,1161.45,2516.33,2,0
